PO CREATION DATE,SUPPLIER ACCOUNT,PO NUMBER,LineNumber,Part Number,QTY,UNIT COST ,TOTAL LINE AMOUNT,Currency,RequestedDeliveryDate 
17/06/2022,,PO422-018850,4,PartNo21428,1,18.28,18.28,GBP,24/06/2022
17/06/2022,,PO422-018850,1,PartNo21429,1,29.62,29.62,GBP,24/06/2022
17/06/2022,,PO422-018850,2,PartNo3736,1,24.14,24.14,GBP,24/06/2022
17/06/2022,,PO422-018850,5,PartNo14952,1,9.5,9.5,GBP,24/06/2022
17/06/2022,,PO422-018851,1,PartNo19431,6,13.97,83.82,GBP,24/06/2022
17/06/2022,,PO422-018851,2,PartNo24,1,13.95,13.95,GBP,24/06/2022
17/06/2022,,PO422-018852,1,PartNo294,2,54.43,108.86,GBP,21/06/2022
17/06/2022,,PO422-018852,2,PartNo21430,9,34.73,312.57,GBP,21/06/2022
17/06/2022,,PO422-018853,1,PartNo14787,3,13.68,41.04,GBP,24/06/2022
17/06/2022,,PO422-018853,2,PartNo21431,6,26.99,161.94,GBP,24/06/2022
17/06/2022,,PO422-018854,1,PartNo18098,2,3.72,7.44,GBP,24/06/2022
17/06/2022,,PO422-018854,2,PartNo18099,2,4.49,8.98,GBP,24/06/2022
17/06/2022,,PO422-018854,4,PartNo1434,1,0.62,0.62,GBP,24/06/2022
17/06/2022,,PO422-018854,3,PartNo534,1,15,15,GBP,24/06/2022
17/06/2022,,PO422-018855,1,PartNo6663,3,5.41,16.23,GBP,24/06/2022
17/06/2022,,PO422-018856,1,PartNo1275,6,14.98,89.88,GBP,24/06/2022
17/06/2022,,PO422-018856,2,PartNo10,1,7.5,7.5,GBP,24/06/2022
17/06/2022,,PO422-018857,1,PartNo17365,1,188.1,188.1,GBP,24/06/2022
17/06/2022,,PO422-018857,2,PartNo21432,1,19,19,GBP,24/06/2022
17/06/2022,,PO422-018858,1,PartNo21433,1,547,547,EUR,26/08/2022
17/06/2022,,PO422-018858,2,PartNo5,1,70,70,EUR,26/08/2022
17/06/2022,,PO422-018859,1,PartNo17534,1,46.67,46.67,GBP,15/04/2022
17/06/2022,,PO422-018860,1,PartNo21434,1,1120,1120,GBP,04/07/2022
17/06/2022,,PO422-018860,2,PartNo5,1,19.5,19.5,GBP,04/07/2022
17/06/2022,,PO422-018861,2,PartNo12309,1,300,300,EUR,22/07/2022
17/06/2022,,PO422-018861,1,PartNo21435,2,620,1240,EUR,22/07/2022
17/06/2022,,PO422-018862,1,PartNo21436,3,1315.88,3947.64,GBP,29/08/2022
17/06/2022,,PO422-018863,1,PartNo21437,2,23.68,47.36,GBP,23/06/2022
17/06/2022,,PO422-018864,1,PartNo21438,3,208.81,626.43,GBP,01/07/2022
17/06/2022,,PO422-018864,2,PartNo5,1,45,45,GBP,01/07/2022
17/06/2022,,PO422-018865,1,PartNo21439,18,95,1710,USD,15/07/2022
17/06/2022,,PO422-018866,1,PartNo6233,1,18,18,GBP,30/06/2022
17/06/2022,,PO422-018867,1,PartNo21440,12,191.75,2301,GBP,29/07/2022
17/06/2022,,PO422-018867,2,PartNo5,1,35,35,GBP,29/07/2022
17/06/2022,,PO422-018868,1,PartNo21441,10,7.68,76.8,GBP,06/07/2022
17/06/2022,,PO422-018868,2,PartNo5,1,10,10,GBP,06/07/2022
17/06/2022,,PO422-018869,1,PartNo21442,10,19.12,191.2,GBP,28/06/2022
17/06/2022,,PO422-018870,1,PartNo21443,2,20.82,41.64,GBP,21/06/2022
17/06/2022,,PO422-018871,1,PartNo19746,6,8.81,52.86,GBP,17/06/2022
17/06/2022,,PO422-018871,2,PartNo192,1,6,6,GBP,31/03/2022
17/06/2022,,PO422-018872,1,PartNo21444,6,6.52,39.12,GBP,23/06/2022
17/06/2022,,PO422-018873,1,PartNo10805,1,4975,4975,GBP,08/07/2022
17/06/2022,,PO422-018874,1,PartNo18693,15,12.86,192.9,GBP,24/06/2022
17/06/2022,,PO422-018874,4,PartNo18688,15,28.58,428.7,GBP,24/06/2022
17/06/2022,,PO422-018874,3,PartNo21445,15,16.72,250.8,GBP,24/06/2022
17/06/2022,,PO422-018874,2,PartNo18694,15,7.27,109.05,GBP,24/06/2022
17/06/2022,,PO422-018875,1,PartNo21446,6,46.08,276.48,GBP,24/06/2022
17/06/2022,,PO422-018875,2,PartNo24,1,9,9,GBP,24/06/2022
17/06/2022,,PO422-018876,1,PartNo18692,15,2.54,38.1,GBP,24/06/2022
17/06/2022,,PO422-018877,1,PartNo21447,15,15.68,235.2,USD,24/06/2022
17/06/2022,,PO422-018877,2,PartNo559,1,28.26,28.26,USD,24/06/2022
17/06/2022,,PO422-018878,1,PartNo16659,1,23.43,23.43,GBP,04/07/2022
17/06/2022,,PO422-018879,1,PartNo21448,3,110.88,332.64,GBP,04/07/2022
17/06/2022,,PO422-018879,2,PartNo5,1,2.99,2.99,GBP,04/07/2022
17/06/2022,,PO422-018880,2,PartNo21449,1,18.31,18.31,GBP,27/06/2022
17/06/2022,,PO422-018880,3,PartNo21450,1,39.89,39.89,GBP,27/06/2022
17/06/2022,,PO422-018880,1,PartNo21451,2,13.32,26.64,GBP,27/06/2022
17/06/2022,,PO422-018881,1,PartNo21452,1,103.33,103.33,GBP,27/06/2022
17/06/2022,,PO422-018882,1,PartNo21453,1,184,184,GBP,27/06/2022
17/06/2022,,PO422-018882,2,PartNo21454,2,517,1034,GBP,27/06/2022
17/06/2022,,PO422-018883,1,PartNo21455,2,432.11,864.22,GBP,30/06/2022
17/06/2022,,PO422-018883,2,PartNo21456,4,55.8,223.2,GBP,30/06/2022
17/06/2022,,PO422-018883,3,PartNo5,1,22,22,GBP,30/06/2022
17/06/2022,,PO422-018883,4,PartNo14876,1,120,120,GBP,30/06/2022
17/06/2022,,PO422-018884,1,PartNo21457,1,7.92,7.92,GBP,01/07/2022
17/06/2022,,PO422-018884,3,PartNo21457,2,7.92,15.84,GBP,01/07/2022
17/06/2022,,PO422-018884,4,PartNo21457,2,7.92,15.84,GBP,01/07/2022
17/06/2022,,PO422-018884,5,PartNo21457,2,7.92,15.84,GBP,01/07/2022
17/06/2022,,PO422-018884,6,PartNo21457,2,7.92,15.84,GBP,01/07/2022
17/06/2022,,PO422-018884,7,PartNo21457,2,7.92,15.84,GBP,01/07/2022
17/06/2022,,PO422-018884,2,PartNo21457,2,7.92,15.84,GBP,01/07/2022
17/06/2022,,PO422-018885,1,PartNo7043,2,11.49,22.98,GBP,24/06/2022
17/06/2022,,PO422-018886,1,PartNo21458,1,154.72,154.72,GBP,01/07/2022
17/06/2022,,PO422-018886,2,PartNo21459,1,45.08,45.08,GBP,01/07/2022
17/06/2022,,PO422-018886,3,PartNo5,1,15,15,GBP,01/07/2022
17/06/2022,,PO422-018888,1,PartNo21460,1,144.15,144.15,GBP,29/06/2022
17/06/2022,,PO422-018889,3,PartNo5505,15,47.99,719.85,GBP,29/08/2022
17/06/2022,,PO422-018889,2,PartNo5509,10,64.05,640.5,GBP,29/08/2022
17/06/2022,,PO422-018889,1,PartNo798,100,17.11,1711,GBP,29/08/2022
17/06/2022,,PO422-018890,1,PartNo21461,2,115.79,231.58,GBP,01/07/2022
17/06/2022,,PO422-018891,1,PartNo10805,1,1415,1415,GBP,30/06/2022
17/06/2022,,PO422-018892,1,PartNo21462,3,87.4,262.2,GBP,30/06/2022
17/06/2022,,PO422-018893,1,PartNo17696,20,17.5,350,GBP,21/06/2022
17/06/2022,,PO422-018893,5,PartNo17700,4,17.5,70,GBP,21/06/2022
17/06/2022,,PO422-018893,4,PartNo17699,4,17.5,70,GBP,21/06/2022
17/06/2022,,PO422-018893,3,PartNo17697,3,19.5,58.5,GBP,21/06/2022
17/06/2022,,PO422-018893,2,PartNo17698,3,19.5,58.5,GBP,21/06/2022
17/06/2022,,PO422-018894,1,PartNo14179,8,9.94,79.52,GBP,22/06/2022
17/06/2022,,PO422-018895,1,PartNo4357,5,5.35,26.75,GBP,08/07/2022
17/06/2022,,PO422-018896,1,PartNo21463,4,6.25,25,GBP,24/06/2022
17/06/2022,,PO422-018897,1,PartNo603,4,3.07,12.28,GBP,24/06/2022
17/06/2022,,PO422-018898,1,PartNo21464,1,85,85,GBP,24/06/2022
17/06/2022,,PO422-018899,1,PartNo2052,1,72.42,72.42,GBP,30/06/2022
17/06/2022,,PO422-018900,1,PartNo21465,1,40,40,GBP,30/06/2022
17/06/2022,,PO422-018901,1,PartNo21466,0,139,0,GBP,24/06/2022
17/06/2022,,PO422-018902,1,PartNo21466,12,139,1668,GBP,24/06/2022
20/06/2022,,PO422-018903,1,PartNo11202,25,2.09,52.25,GBP,16/09/2022
20/06/2022,,PO422-018903,8,PartNo21467,2,281.57,563.14,GBP,16/09/2022
20/06/2022,,PO422-018903,5,PartNo16194,1,45.94,45.94,GBP,16/09/2022
20/06/2022,,PO422-018903,4,PartNo7418,1,44.95,44.95,GBP,16/09/2022
20/06/2022,,PO422-018903,10,PartNo21468,1,132.1,132.1,GBP,16/09/2022
20/06/2022,,PO422-018903,9,PartNo21469,1,156.24,156.24,GBP,16/09/2022
20/06/2022,,PO422-018903,6,PartNo14777,1,286.04,286.04,GBP,16/09/2022
20/06/2022,,PO422-018903,7,PartNo6116,1,229.63,229.63,GBP,16/09/2022
20/06/2022,,PO422-018903,3,PartNo21470,1,124.17,124.17,GBP,16/09/2022
20/06/2022,,PO422-018903,2,PartNo21471,1,264.48,264.48,GBP,16/09/2022
20/06/2022,,PO422-018903,11,PartNo5,1,30,30,GBP,16/09/2022
20/06/2022,,PO422-018904,1,PartNo21472,1,67.08,67.08,GBP,24/06/2022
20/06/2022,,PO422-018904,2,PartNo5,1,11.99,11.99,GBP,24/06/2022
20/06/2022,,PO422-018905,1,PartNo21473,1,27.07,27.07,GBP,22/06/2022
20/06/2022,,PO422-018906,1,PartNo21474,1,0.72,0.72,GBP,30/06/2022
20/06/2022,,PO422-018906,2,PartNo21475,3,2.99,8.97,GBP,30/06/2022
20/06/2022,,PO422-018906,3,PartNo21476,1,5.99,5.99,GBP,30/06/2022
20/06/2022,,PO422-018906,4,PartNo10,1,2.49,2.49,GBP,30/06/2022
20/06/2022,,PO422-018907,1,PartNo21477,1,9.05,9.05,GBP,30/06/2022
20/06/2022,,PO422-018908,1,PartNo21478,5,20.99,104.95,GBP,30/06/2022
20/06/2022,,PO422-018909,1,PartNo4058,15,23.99,359.85,GBP,22/06/2022
20/06/2022,,PO422-018910,3,PartNo21479,1,620,620,EUR,24/06/2022
20/06/2022,,PO422-018910,5,PartNo21479,1,620,620,EUR,24/06/2022
20/06/2022,,PO422-018910,2,PartNo21480,1,1445,1445,EUR,24/06/2022
20/06/2022,,PO422-018910,6,PartNo21480,1,1445,1445,EUR,24/06/2022
20/06/2022,,PO422-018910,1,PartNo21481,10,745,7450,EUR,24/06/2022
20/06/2022,,PO422-018910,7,PartNo5,1,0,85,EUR,24/06/2022
20/06/2022,,PO422-018910,4,PartNo5,1,85,85,EUR,24/06/2022
20/06/2022,,PO422-018911,1,PartNo21482,1,177.1,177.1,GBP,27/06/2022
20/06/2022,,PO422-018911,2,PartNo5,1,16,16,GBP,27/06/2022
20/06/2022,,PO422-018912,1,PartNo21483,1,3.27,3.27,GBP,27/06/2022
20/06/2022,,PO422-018912,2,PartNo5,1,6,6,GBP,27/06/2022
20/06/2022,,PO422-018913,1,PartNo21484,1,166.81,166.81,GBP,30/06/2022
20/06/2022,,PO422-018914,1,PartNo10805,1,5519.5,5519.5,GBP,22/06/2022
20/06/2022,,PO422-018914,2,PartNo14589,1,8401.14,8401.14,GBP,22/06/2022
20/06/2022,,PO422-018914,3,PartNo16487,1,3600,3600,GBP,22/06/2022
20/06/2022,,PO422-018914,4,PartNo16490,1,1065,1065,GBP,22/06/2022
20/06/2022,,PO422-018915,1,PartNo10805,12,71.75,861,GBP,22/06/2022
20/06/2022,,PO422-018916,1,PartNo21485,1,80.64,80.64,GBP,29/06/2022
20/06/2022,,PO422-018916,2,PartNo5,1,6,6,GBP,29/06/2022
20/06/2022,,PO422-018917,1,PartNo21486,1,1322.99,1322.99,GBP,29/06/2022
20/06/2022,,PO422-018918,1,PartNo21487,200,2.14,428,GBP,23/06/2022
20/06/2022,,PO422-018918,3,PartNo21488,200,2.14,428,GBP,23/06/2022
20/06/2022,,PO422-018918,2,PartNo21489,200,2.14,428,GBP,23/06/2022
20/06/2022,,PO422-018918,4,PartNo5,1,6.5,6.5,GBP,23/06/2022
20/06/2022,,PO422-018919,1,PartNo21490,5,12,60,GBP,23/06/2022
20/06/2022,,PO422-018919,3,PartNo21491,2,65,130,GBP,23/06/2022
20/06/2022,,PO422-018919,2,PartNo21492,1,149,149,GBP,23/06/2022
20/06/2022,,PO422-018920,1,PartNo21493,3,13.16,39.48,GBP,23/06/2022
20/06/2022,,PO422-018920,2,PartNo21494,2,166.65,333.3,GBP,23/06/2022
20/06/2022,,PO422-018921,1,PartNo21495,2,224.98,449.96,GBP,23/06/2022
20/06/2022,,PO422-018922,1,PartNo21496,100,3.18,318,GBP,01/07/2022
20/06/2022,,PO422-018922,2,PartNo21497,100,4.89,489,GBP,01/07/2022
20/06/2022,,PO422-018922,3,PartNo21498,100,9.07,907,GBP,01/07/2022
20/06/2022,,PO422-018922,4,PartNo21499,100,2.85,285,GBP,01/07/2022
20/06/2022,,PO422-018923,2,PartNo5,1,1275,1275,EUR,04/07/2022
20/06/2022,,PO422-018923,1,PartNo14912,12,427.35,5128.2,EUR,04/07/2022
20/06/2022,,PO422-018924,2,PartNo5,1,10.98,10.98,GBP,27/06/2022
20/06/2022,,PO422-018924,1,PartNo14602,500,1.69,845,GBP,27/06/2022
20/06/2022,,PO422-018925,1,PartNo21500,3,699,2097,GBP,27/06/2022
20/06/2022,,PO422-018927,11,PartNo21501,2,28,56,GBP,04/07/2022
20/06/2022,,PO422-018927,9,PartNo21502,2,220,440,GBP,04/07/2022
20/06/2022,,PO422-018927,10,PartNo21503,2,36,72,GBP,04/07/2022
20/06/2022,,PO422-018927,8,PartNo21504,2,35,70,GBP,04/07/2022
20/06/2022,,PO422-018927,2,PartNo21505,6,500,3000,GBP,04/07/2022
20/06/2022,,PO422-018927,3,PartNo21506,4,1250,5000,GBP,04/07/2022
20/06/2022,,PO422-018927,7,PartNo21507,2,245,490,GBP,04/07/2022
20/06/2022,,PO422-018927,5,PartNo21508,8,32.5,260,GBP,04/07/2022
20/06/2022,,PO422-018927,4,PartNo21509,8,87.5,700,GBP,04/07/2022
20/06/2022,,PO422-018927,1,PartNo21510,1,14750,14750,GBP,04/07/2022
20/06/2022,,PO422-018927,6,PartNo21511,1,6195,6195,GBP,04/07/2022
20/06/2022,,PO422-018928,1,PartNo20666,2,8.32,16.64,GBP,09/06/2022
20/06/2022,,PO422-018929,1,PartNo10805,1,494.2,494.2,GBP,27/06/2022
20/06/2022,,PO422-018930,1,PartNo21512,1,12.49,12.49,GBP,28/06/2022
20/06/2022,,PO422-018930,2,PartNo21513,1,16.66,16.66,GBP,28/06/2022
20/06/2022,,PO422-018931,1,PartNo21514,77,27,2079,GBP,29/07/2022
20/06/2022,,PO422-018931,5,PartNo21515,60,27,1620,GBP,29/07/2022
20/06/2022,,PO422-018931,6,PartNo21516,18,27,486,GBP,29/07/2022
20/06/2022,,PO422-018931,10,PartNo21517,49,27,1323,GBP,29/07/2022
20/06/2022,,PO422-018931,9,PartNo21518,92,27,2484,GBP,29/07/2022
20/06/2022,,PO422-018931,7,PartNo21519,28,27,756,GBP,29/07/2022
20/06/2022,,PO422-018931,8,PartNo21520,65,27,1755,GBP,29/07/2022
20/06/2022,,PO422-018931,4,PartNo21521,100,27,2700,GBP,29/07/2022
20/06/2022,,PO422-018931,3,PartNo21522,180,27,4860,GBP,29/07/2022
20/06/2022,,PO422-018931,2,PartNo21523,120,27,3240,GBP,29/07/2022
20/06/2022,,PO422-018932,1,PartNo21524,1,17.53,17.53,GBP,27/06/2022
20/06/2022,,PO422-018932,2,PartNo21525,1,9.65,9.65,GBP,27/06/2022
20/06/2022,,PO422-018932,3,PartNo5,1,4.95,4.95,GBP,27/06/2022
20/06/2022,,PO422-018933,1,PartNo21526,1,90.83,90.83,GBP,27/06/2022
20/06/2022,,PO422-018933,3,PartNo19783,1,13.25,13.25,GBP,27/06/2022
20/06/2022,4959,PO422-018933,2,PartNo8502,1,20.79,20.79,GBP,27/06/2022
20/06/2022,14550,PO422-018935,1,PartNo21527,2,194,388,GBP,01/07/2022
20/06/2022,16630,PO422-018935,2,PartNo5,1,60,60,GBP,01/07/2022
20/06/2022,2430,PO422-018936,1,PartNo21528,0,962,0,AED,24/06/2022
20/06/2022,2976,PO422-018936,2,PartNo21529,0,1047,0,AED,24/06/2022
20/06/2022,2430,PO422-018937,3,PartNo11301,1,75,75,AED,30/06/2022
20/06/2022,2430,PO422-018937,2,PartNo21529,3,1047,3141,AED,30/06/2022
20/06/2022,2976,PO422-018937,1,PartNo21528,2,962,1924,AED,30/06/2022
20/06/2022,14531,PO422-018938,2,PartNo5,1,45,45,GBP,04/07/2022
20/06/2022,15363,PO422-018938,1,PartNo21530,12,15.2,182.4,GBP,04/07/2022
20/06/2022,3655,PO422-018939,1,PartNo393,1,617.43,617.43,GBP,01/09/2022
20/06/2022,14330,PO422-018939,4,PartNo395,1,340.59,340.59,GBP,01/09/2022
20/06/2022,39315,PO422-018939,3,PartNo392,1,370.15,370.15,GBP,01/09/2022
20/06/2022,14330,PO422-018939,2,PartNo394,1,620.45,620.45,GBP,01/09/2022
20/06/2022,4326,PO422-018940,3,PartNo5,1,220,220,GBP,30/11/2022
20/06/2022,40735,PO422-018940,2,PartNo20886,1,96,96,GBP,30/11/2022
20/06/2022,2750,PO422-018940,1,PartNo21531,5,11900,59500,GBP,30/11/2022
20/06/2022,40764,PO422-018941,1,PartNo21532,1,221.85,221.85,GBP,04/07/2022
20/06/2022,15772,PO422-018941,4,PartNo21533,1,277.2,277.2,GBP,04/07/2022
20/06/2022,42646,PO422-018941,6,PartNo4123,1,221.85,221.85,GBP,04/07/2022
20/06/2022,39241,PO422-018941,5,PartNo4120,1,221.85,221.85,GBP,04/07/2022
20/06/2022,15363,PO422-018941,3,PartNo4119,1,221.85,221.85,GBP,04/07/2022
20/06/2022,40579,PO422-018941,2,PartNo21534,1,221.85,221.85,GBP,04/07/2022
20/06/2022,2577,PO422-018941,7,PartNo5,1,100,100,GBP,04/07/2022
20/06/2022,14508,PO422-018942,1,PartNo21535,2,1327.8,2655.6,GBP,07/07/2022
20/06/2022,39287,PO422-018943,1,PartNo21536,1,5,5,GBP,08/07/2022
20/06/2022,4844,PO422-018943,5,PartNo21537,1,5,5,GBP,08/07/2022
20/06/2022,5170,PO422-018943,7,PartNo21538,1,5,5,GBP,08/07/2022
20/06/2022,15356,PO422-018943,4,PartNo21539,1,5,5,GBP,08/07/2022
20/06/2022,4813,PO422-018943,8,PartNo21540,1,5,5,GBP,08/07/2022
20/06/2022,274,PO422-018943,10,PartNo21541,1,5,5,GBP,08/07/2022
20/06/2022,16766,PO422-018943,6,PartNo21542,1,5,5,GBP,08/07/2022
20/06/2022,274,PO422-018943,9,PartNo21543,1,5,5,GBP,08/07/2022
20/06/2022,4632,PO422-018943,3,PartNo21544,1,5,5,GBP,08/07/2022
20/06/2022,717,PO422-018943,2,PartNo21545,1,5,5,GBP,08/07/2022
20/06/2022,2430,PO422-018944,1,PartNo12016,10,77.7,777,GBP,01/08/2022
20/06/2022,2430,PO422-018944,2,PartNo12017,10,77.7,777,GBP,01/08/2022
20/06/2022,4255,PO422-018944,3,PartNo15794,10,77.7,777,GBP,01/08/2022
20/06/2022,42832,PO422-018944,4,PartNo5,1,72.25,72.25,GBP,01/08/2022
20/06/2022,356,PO422-018945,1,PartNo21546,1,241.2,241.2,GBP,20/06/2022
20/06/2022,3255,PO422-018946,1,PartNo21547,16,1.9,30.4,GBP,04/07/2022
20/06/2022,14419,PO422-018946,2,PartNo21548,72,4.85,349.2,GBP,04/07/2022
20/06/2022,2430,PO422-018946,6,PartNo21549,48,0.6,28.8,GBP,04/07/2022
20/06/2022,15267,PO422-018946,7,PartNo21550,80,7.09,567.2,GBP,04/07/2022
20/06/2022,15300,PO422-018946,3,PartNo21551,80,0.4,32,GBP,04/07/2022
20/06/2022,3406,PO422-018946,4,PartNo21552,96,37.45,3595.2,GBP,04/07/2022
20/06/2022,473,PO422-018946,5,PartNo21553,96,4.99,479.04,GBP,04/07/2022
20/06/2022,2430,PO422-018947,1,PartNo21554,5,9.93,49.65,GBP,04/07/2022
20/06/2022,2430,PO422-018950,1,PartNo21555,6,11.46,68.76,GBP,23/06/2022
20/06/2022,3270,PO422-018950,4,PartNo21556,10,10.82,108.2,GBP,23/06/2022
20/06/2022,4531,PO422-018950,3,PartNo21557,4,32.83,131.32,GBP,23/06/2022
20/06/2022,3469,PO422-018950,2,PartNo21558,20,8.69,173.8,GBP,23/06/2022
20/06/2022,274,PO422-018951,1,PartNo21559,6,79.2,475.2,GBP,30/06/2022
20/06/2022,3149,PO422-018952,1,PartNo20355,1,151.7,151.7,GBP,24/06/2022
20/06/2022,4594,PO422-018953,1,PartNo184,2,133.32,266.64,GBP,27/06/2022
20/06/2022,4957,PO422-018954,1,PartNo21560,10,199.4,1994,GBP,27/06/2022
20/06/2022,2430,PO422-018956,1,PartNo21561,30,13.14,394.2,GBP,11/07/2022
20/06/2022,2430,PO422-018957,1,PartNo992,120,12.1,1452,GBP,11/07/2022
20/06/2022,2430,PO422-018958,1,PartNo2696,32,5.25,168,GBP,12/07/2022
20/06/2022,2598,PO422-018959,1,PartNo1008,624,1.71,1067.04,GBP,11/07/2022
20/06/2022,3242,PO422-018960,1,PartNo10805,2,55,110,GBP,29/07/2022
20/06/2022,3424,PO422-018961,1,PartNo2699,30,12.89,386.7,GBP,11/07/2022
20/06/2022,4775,PO422-018962,1,PartNo10539,40,1.95,78,GBP,27/06/2022
20/06/2022,2495,PO422-018963,1,PartNo18753,100,0.41,41,GBP,27/06/2022
20/06/2022,5135,PO422-018964,2,PartNo1812,40,10.15,406,GBP,12/07/2022
20/06/2022,4532,PO422-018964,1,PartNo3449,30,9.39,281.7,GBP,11/07/2022
20/06/2022,42160,PO422-018965,1,PartNo221,12,5.1,61.2,GBP,23/06/2022
20/06/2022,4757,PO422-018967,1,PartNo10805,1,134.99,134.99,GBP,22/06/2022
20/06/2022,473,PO422-018968,1,PartNo21562,1,89.12,89.12,GBP,01/07/2022
20/06/2022,2288,PO422-018969,1,PartNo17152,12,3.93,47.16,GBP,24/06/2022
20/06/2022,4802,PO422-018970,1,PartNo192,1,100,100,GBP,20/06/2022
20/06/2022,3432,PO422-018971,1,PartNo5,1,50,50,GBP,13/07/2022
21/06/2022,4015,PO422-018972,1,PartNo20805,2,54.14,108.28,GBP,28/06/2022
21/06/2022,4033,PO422-018972,2,PartNo5,1,8.95,8.95,GBP,28/06/2022
21/06/2022,2430,PO422-018973,1,PartNo7260,-8,20.45,-163.6,GBP,21/06/2022
21/06/2022,2430,PO422-018973,2,PartNo192,1,24.54,24.54,GBP,21/06/2022
21/06/2022,4486,PO422-018974,2,PartNo5,1,10.98,10.98,GBP,24/06/2022
21/06/2022,4074,PO422-018974,1,PartNo21563,500,1.46,730,GBP,24/06/2022
21/06/2022,4528,PO422-018976,1,PartNo10805,1,7200,7200,GBP,22/06/2022
21/06/2022,973,PO422-018978,1,PartNo21564,2,375,750,GBP,22/07/2022
21/06/2022,3157,PO422-018979,1,PartNo21565,40,8.69,347.6,GBP,23/06/2022
21/06/2022,2700,PO422-018979,2,PartNo21566,25,3.57,89.25,GBP,23/06/2022
21/06/2022,40959,PO422-018979,4,PartNo21567,10,13.71,137.1,GBP,23/06/2022
21/06/2022,356,PO422-018979,3,PartNo21568,10,13.71,137.1,GBP,23/06/2022
21/06/2022,14295,PO422-018979,5,PartNo21569,5,2.49,12.45,GBP,23/06/2022
21/06/2022,343,PO422-018979,6,PartNo21570,5,2.49,12.45,GBP,23/06/2022
21/06/2022,4090,PO422-018979,7,PartNo5,1,75,75,GBP,23/06/2022
21/06/2022,356,PO422-018980,4,PartNo5,1,15.05,15.05,GBP,01/07/2022
21/06/2022,3157,PO422-018980,3,PartNo21571,2,56.25,112.5,GBP,01/07/2022
21/06/2022,5035,PO422-018980,2,#NAME?,2,360,720,GBP,01/07/2022
21/06/2022,473,PO422-018980,1,PartNo13614,2,94.44,188.88,GBP,01/07/2022
21/06/2022,2738,PO422-018981,1,PartNo21572,2,5.02,10.04,GBP,27/06/2022
21/06/2022,473,PO422-018981,3,PartNo21573,2,9.02,18.04,GBP,27/06/2022
21/06/2022,3432,PO422-018981,2,PartNo21574,2,6.02,12.04,GBP,27/06/2022
21/06/2022,14417,PO422-018981,4,PartNo5,1,12,12,GBP,27/06/2022
21/06/2022,2714,PO422-018982,1,PartNo21575,4,60,240,GBP,27/06/2022
21/06/2022,14408,PO422-018983,1,PartNo5,1,382.73,382.73,GBP,10/06/2022
21/06/2022,274,PO422-018984,3,PartNo5,1,15,15,GBP,11/07/2022
21/06/2022,2430,PO422-018984,2,PartNo21576,120,0.35,42,GBP,11/07/2022
21/06/2022,14415,PO422-018984,1,PartNo21577,60,3.15,189,GBP,11/07/2022
21/06/2022,2952,PO422-018985,1,PartNo21578,0,2400,0,GBP,23/06/2022
21/06/2022,2430,PO422-018985,3,PartNo21579,0,20,0,GBP,23/06/2022
21/06/2022,2430,PO422-018985,2,PartNo21580,0,120,0,GBP,23/06/2022
21/06/2022,14442,PO422-018986,3,PartNo21579,1,20,20,GBP,23/06/2022
21/06/2022,4373,PO422-018986,2,PartNo21580,1,120,120,GBP,23/06/2022
21/06/2022,3950,PO422-018986,1,PartNo21578,1,2400,2400,GBP,23/06/2022
21/06/2022,5253,PO422-018987,1,PartNo21581,1,2764.53,2764.53,GBP,10/08/2022
21/06/2022,3889,PO422-018988,1,PartNo21582,10,29.95,299.5,GBP,10/08/2022
21/06/2022,14495,PO422-018989,1,PartNo21583,10,0.57,5.7,GBP,24/06/2022
21/06/2022,2430,PO422-018990,1,PartNo21584,1,573.9,573.9,GBP,05/07/2022
21/06/2022,14508,PO422-018990,2,PartNo21585,8,1.2,9.6,GBP,05/07/2022
21/06/2022,3242,PO422-018990,4,PartNo21586,8,8.4,67.2,GBP,05/07/2022
21/06/2022,2430,PO422-018990,3,PartNo21587,1,2004.5,2004.5,GBP,05/07/2022
21/06/2022,2430,PO422-018990,5,PartNo21588,1,420.3,420.3,GBP,05/07/2022
21/06/2022,4844,PO422-018991,1,PartNo833,6,1.35,8.1,GBP,22/06/2022
21/06/2022,14524,PO422-018992,1,PartNo16300,1,22,22,GBP,22/06/2022
21/06/2022,473,PO422-018993,1,PartNo21589,200,0.16,32,GBP,08/08/2022
21/06/2022,4523,PO422-018994,1,PartNo21590,1,98.99,98.99,GBP,24/06/2022
21/06/2022,274,PO422-018995,1,PartNo2360,15,119.01,1785.15,GBP,27/06/2022
21/06/2022,14581,PO422-018996,1,PartNo866,5,29.36,146.8,GBP,24/06/2022
21/06/2022,14586,PO422-018997,1,PartNo21591,10,3.33,33.3,GBP,26/07/2022
21/06/2022,2430,PO422-018997,4,PartNo21592,5,22.73,113.65,GBP,26/07/2022
21/06/2022,2283,PO422-018997,3,PartNo21593,5,20.44,102.2,GBP,26/07/2022
21/06/2022,4006,PO422-018997,2,PartNo21594,1,11.93,11.93,GBP,26/07/2022
21/06/2022,4486,PO422-018998,1,PartNo21595,1,202.59,202.59,GBP,19/07/2022
21/06/2022,4175,PO422-018998,3,PartNo21596,2,202.59,405.18,GBP,19/07/2022
21/06/2022,4507,PO422-018998,2,PartNo21597,7,202.59,1418.13,GBP,19/07/2022
